HouseholdId,PersonNumber,Age,Sex,License,TransitPass,EmploymentStatus,Occupation,FreeParking,StudentStatus,EmploymentZone,SchoolZone,ExpansionFactor
17887,3,13,F,N,N,O,O,O,S,0.0,139.0,40.35750934790782
17888,1,35,M,Y,N,F,S,O,O,192.0,0.0,34.889220867561534
17888,2,32,F,Y,N,O,O,O,O,0.0,0.0,34.889220867561534
17888,3,8,F,N,N,O,O,O,S,0.0,182.0,34.889220867561534
17889,1,50,M,Y,N,F,M,O,O,129.0,0.0,47.76665514803899
17889,2,45,F,Y,N,F,M,O,O,129.0,0.0,47.76665514803899
17889,3,20,M,Y,N,O,O,O,S,0.0,137.0,47.76665514803899
17889,4,16,M,N,N,O,O,O,S,0.0,142.0,47.76665514803899
17890,1,62,M,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17890,2,59,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17891,1,25,M,Y,N,F,P,O,O,192.0,0.0,40.66558193834987
17891,2,25,F,Y,N,F,P,O,O,192.0,0.0,40.66558193834987
17892,1,25,M,Y,N,F,M,O,O,192.0,0.0,40.35750934790782
17892,2,25,F,Y,N,F,P,O,O,192.0,0.0,40.35750934790782
17893,1,62,M,Y,N,P,P,O,O,192.0,0.0,43.6846933246819
17893,2,60,M,Y,N,O,O,O,O,0.0,0.0,43.6846933246819
17894,1,45,F,Y,N,F,P,O,O,165.0,0.0,51.09383912481307
17894,2,20,F,Y,N,O,O,O,S,0.0,134.0,51.09383912481307
17895,1,41,M,Y,N,F,M,O,O,128.0,0.0,43.75400965753136
17895,2,40,F,Y,N,F,P,O,O,192.0,0.0,43.75400965753136
17895,3,18,M,Y,N,O,O,O,S,0.0,614.0,43.75400965753136
17895,4,16,F,N,N,O,O,O,S,0.0,192.0,43.75400965753136
17896,1,48,F,Y,N,F,S,O,O,192.0,0.0,48.05932410895893
17896,2,21,F,Y,N,F,S,O,O,192.0,0.0,48.05932410895893
17897,1,42,F,Y,N,O,O,O,O,0.0,0.0,45.399630744809286
17897,2,27,M,Y,N,F,G,O,O,187.0,0.0,45.399630744809286
17897,3,18,M,Y,N,O,O,O,S,0.0,559.0,45.399630744809286
17897,4,17,F,N,N,O,O,O,S,0.0,551.0,45.399630744809286
17898,1,42,M,Y,N,P,S,O,O,165.0,0.0,48.05932410895893
17898,2,39,F,Y,N,P,S,O,O,0.0,0.0,48.05932410895893
17899,1,23,M,Y,N,F,P,O,O,187.0,0.0,40.66558193834987
17899,2,20,F,Y,N,O,O,O,O,0.0,0.0,40.66558193834987
17900,1,49,M,Y,N,F,G,O,O,192.0,0.0,40.66558193834987
17901,1,45,M,Y,N,P,G,O,O,187.0,0.0,54.86772835772812
17902,1,71,F,Y,N,O,O,O,O,0.0,0.0,48.05932410895893
17902,2,70,M,Y,N,O,O,O,O,0.0,0.0,48.05932410895893
17903,1,38,F,Y,N,P,G,O,O,0.0,0.0,61.676132606497305
17904,1,53,M,Y,N,P,M,O,O,535.0,0.0,59.99567770539228
17904,2,50,F,Y,N,O,O,O,O,0.0,0.0,59.99567770539228
17904,3,13,F,N,N,O,O,O,S,0.0,0.0,59.99567770539228
17905,1,31,M,Y,N,F,G,O,O,0.0,0.0,61.676132606497305
17905,2,30,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17906,1,47,F,Y,N,P,G,O,O,0.0,0.0,47.76665514803899
17906,2,42,M,Y,N,P,G,O,O,0.0,0.0,47.76665514803899
17906,3,23,M,Y,N,F,G,O,O,575.0,0.0,47.76665514803899
17906,4,18,F,Y,N,O,O,O,S,0.0,493.0,47.76665514803899
17907,1,25,M,Y,N,F,S,O,O,0.0,0.0,40.66558193834987
17907,2,24,F,Y,N,O,O,O,O,0.0,0.0,40.66558193834987
17908,1,39,F,Y,N,F,G,O,O,192.0,0.0,54.86772835772812
17909,1,30,F,Y,N,O,O,O,O,0.0,0.0,43.91574776751344
17909,2,24,M,Y,N,F,G,O,O,141.0,0.0,43.91574776751344
17909,3,8,M,N,N,O,O,O,S,0.0,165.0,43.91574776751344
17910,1,31,M,Y,N,F,G,O,O,192.0,0.0,54.86772835772812
17910,2,27,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17911,1,33,F,Y,N,F,G,O,O,187.0,0.0,59.97403154430501
17911,2,17,F,N,N,O,O,O,S,0.0,134.0,59.97403154430501
17911,3,13,F,N,N,O,O,O,S,0.0,134.0,59.97403154430501
17911,4,12,F,N,N,O,O,O,S,0.0,134.0,59.97403154430501
17912,1,36,M,Y,N,F,S,O,O,281.0,0.0,37.89292862437147
17912,2,33,F,Y,N,O,O,O,O,0.0,0.0,37.89292862437147
17912,3,13,M,N,N,O,O,O,S,0.0,134.0,37.89292862437147
17912,4,11,F,N,N,O,O,O,S,0.0,165.0,37.89292862437147
17913,1,42,M,Y,N,P,M,O,O,187.0,0.0,54.86772835772812
17913,2,36,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17913,3,13,F,N,N,O,O,O,S,0.0,0.0,54.86772835772812
17914,1,49,M,Y,N,F,M,O,O,0.0,0.0,50.328792191881995
17914,2,49,F,Y,N,O,O,O,O,0.0,0.0,50.328792191881995
17914,3,22,F,Y,N,F,G,O,O,0.0,0.0,50.328792191881995
17914,4,16,M,N,N,O,O,O,S,0.0,134.0,50.328792191881995
17915,1,39,M,Y,N,F,P,O,O,192.0,0.0,54.86772835772812
17915,2,33,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17915,3,7,F,N,N,O,O,O,S,0.0,0.0,54.86772835772812
17916,1,38,M,Y,N,F,G,O,O,187.0,0.0,54.86772835772812
17916,2,36,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17917,1,40,M,Y,N,P,M,O,O,187.0,0.0,47.76665514803899
17917,2,39,F,Y,N,O,O,O,O,0.0,0.0,47.76665514803899
17917,3,13,M,N,N,O,O,O,S,0.0,192.0,47.76665514803899
17918,1,25,M,Y,N,F,P,O,O,124.0,0.0,54.86772835772812
17918,2,24,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17919,1,72,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17919,2,66,M,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17920,1,56,F,Y,N,F,M,O,O,144.0,0.0,54.86772835772812
17921,1,64,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17921,2,58,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17922,1,30,M,Y,N,F,P,O,O,192.0,0.0,40.66558193834987
17922,2,27,F,Y,N,O,O,O,O,0.0,0.0,40.66558193834987
17923,1,70,F,Y,N,O,O,O,O,0.0,0.0,40.04943675746578
17923,2,50,F,Y,N,F,P,O,O,192.0,0.0,40.04943675746578
17923,3,20,M,Y,N,O,O,O,O,0.0,0.0,40.04943675746578
17924,1,48,M,Y,N,F,M,O,O,144.0,0.0,40.04943675746578
17925,1,35,M,Y,N,F,M,O,O,296.0,0.0,58.28636125617089
17925,2,32,F,Y,N,O,O,O,O,0.0,0.0,58.28636125617089
17925,3,8,F,N,N,O,O,O,S,0.0,192.0,58.28636125617089
17925,4,8,F,N,N,O,O,O,S,0.0,192.0,58.28636125617089
17926,1,45,M,Y,N,F,S,O,O,192.0,0.0,39.00198994996283
17926,2,39,F,Y,N,O,O,O,O,0.0,0.0,39.00198994996283
17926,3,23,M,Y,N,F,S,O,O,192.0,0.0,39.00198994996283
17926,4,18,M,Y,N,O,O,O,S,0.0,134.0,39.00198994996283
17926,5,14,M,N,N,O,O,O,S,0.0,134.0,39.00198994996283
17926,6,6,F,N,N,O,O,O,S,0.0,182.0,39.00198994996283
17927,1,52,F,Y,N,O,O,O,O,0.0,0.0,47.45858255759695
17927,2,49,M,Y,N,P,M,O,O,192.0,0.0,47.45858255759695
17927,3,30,M,Y,N,O,O,O,O,0.0,0.0,47.45858255759695
17928,1,66,M,Y,N,O,O,O,O,0.0,0.0,40.04943675746578
17928,2,46,F,Y,N,O,O,O,O,0.0,0.0,40.04943675746578
17928,3,36,M,Y,N,F,G,O,O,572.0,0.0,40.04943675746578
17928,4,34,F,Y,N,P,P,O,O,100.0,0.0,40.04943675746578
17929,1,40,M,Y,N,F,M,O,O,484.0,0.0,49.92829782430734
17929,2,40,F,Y,N,F,P,O,O,192.0,0.0,49.92829782430734
17929,3,15,M,N,N,O,O,O,S,0.0,134.0,49.92829782430734
17930,1,66,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17930,2,31,M,Y,N,F,P,O,O,587.0,0.0,54.86772835772812
17931,1,65,M,Y,N,O,O,O,O,192.0,0.0,49.92829782430734
17931,2,45,F,Y,N,F,M,O,O,144.0,0.0,49.92829782430734
17931,3,13,F,N,N,O,O,O,S,0.0,186.0,49.92829782430734
17932,1,38,M,Y,N,F,M,O,O,270.0,0.0,1.0
17933,1,60,M,Y,N,F,P,O,O,142.0,0.0,45.45611071972366
17933,2,60,F,Y,N,O,O,O,O,0.0,0.0,45.45611071972366
17934,1,68,F,Y,N,P,P,O,O,192.0,0.0,36.50660196738227
17934,2,46,M,Y,N,F,M,O,O,144.0,0.0,36.50660196738227
17935,1,38,M,Y,N,F,P,O,O,144.0,0.0,57.431703031560204
17935,2,38,F,Y,N,O,O,O,O,0.0,0.0,57.431703031560204
17935,3,12,M,N,N,O,O,O,S,0.0,139.0,57.431703031560204
17936,1,68,M,Y,N,O,O,O,O,192.0,0.0,36.50660196738227
17936,2,60,F,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
17937,1,70,M,Y,N,O,O,O,O,0.0,0.0,54.46723399015346
17937,2,65,F,Y,N,O,O,O,O,0.0,0.0,54.46723399015346
17937,3,50,F,Y,N,F,M,O,O,144.0,0.0,54.46723399015346
17938,1,47,M,Y,N,P,M,O,O,192.0,0.0,43.6846933246819
17938,2,59,F,Y,N,O,O,O,O,0.0,0.0,43.6846933246819
17939,1,22,M,Y,N,F,P,O,O,192.0,0.0,38.509073805255554
17939,2,21,F,Y,N,F,P,O,O,192.0,0.0,38.509073805255554
17940,1,63,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17940,2,60,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17941,1,28,M,Y,N,F,P,O,O,142.0,0.0,42.7810137260519
17941,2,23,F,Y,N,P,P,O,O,186.0,0.0,42.7810137260519
17941,3,6,F,N,N,O,O,O,S,0.0,182.0,42.7810137260519
17942,1,23,M,Y,N,F,P,O,O,165.0,0.0,36.50660196738227
17942,2,20,F,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
17943,1,55,M,Y,N,F,P,O,O,144.0,0.0,42.72966829431156
17943,2,50,F,Y,N,O,O,O,O,0.0,0.0,42.72966829431156
17943,3,15,F,N,N,O,O,O,S,0.0,186.0,42.72966829431156
17944,1,65,M,Y,N,O,O,O,O,0.0,0.0,52.10534413009779
17944,2,63,F,Y,N,O,O,O,O,0.0,0.0,52.10534413009779
17944,3,25,M,Y,N,O,O,O,O,165.0,0.0,52.10534413009779
17945,1,59,M,Y,N,F,G,O,O,144.0,0.0,36.81467455782431
17946,1,49,M,Y,N,F,G,O,O,192.0,0.0,54.86772835772812
17946,2,45,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17946,3,24,F,Y,N,F,P,O,O,0.0,0.0,54.86772835772812
17947,1,36,F,Y,N,O,O,O,O,0.0,0.0,1.0
17948,1,72,M,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17948,2,68,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17949,1,70,M,Y,N,O,O,O,O,0.0,0.0,47.56640796425166
17949,2,53,F,Y,N,P,P,O,O,192.0,0.0,47.56640796425166
17949,3,35,M,Y,N,F,P,O,O,192.0,0.0,47.56640796425166
17950,1,44,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17950,2,36,M,Y,N,F,G,O,O,0.0,0.0,32.963767177298756
17950,3,20,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17950,4,10,F,N,N,O,O,O,S,0.0,186.0,32.963767177298756
17950,5,8,F,N,N,O,O,O,S,0.0,186.0,32.963767177298756
17951,1,51,F,Y,N,O,O,O,O,0.0,0.0,40.35750934790782
17951,2,39,M,Y,N,P,M,O,O,461.0,0.0,40.35750934790782
17951,3,21,F,Y,N,O,O,O,S,0.0,134.0,40.35750934790782
17952,1,35,M,Y,N,F,M,O,O,658.0,0.0,1.0
17953,1,50,M,Y,N,F,P,O,O,281.0,0.0,58.27193048211271
17953,2,45,F,Y,N,O,O,O,O,0.0,0.0,58.27193048211271
17953,3,22,F,Y,N,O,O,O,O,0.0,0.0,58.27193048211271
17953,4,16,M,N,N,O,O,O,S,0.0,134.0,58.27193048211271
17954,1,68,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17954,2,65,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17954,3,40,M,Y,N,F,G,O,O,0.0,0.0,61.676132606497305
17955,1,52,M,Y,N,F,M,O,O,187.0,0.0,54.86772835772812
17955,2,50,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17955,3,28,F,Y,N,F,M,O,O,407.0,0.0,54.86772835772812
17955,4,27,F,Y,N,F,M,O,O,443.0,0.0,54.86772835772812
17956,1,39,M,Y,N,F,M,O,O,192.0,0.0,32.963767177298756
17956,2,37,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17956,3,12,F,N,N,O,O,O,S,0.0,142.0,32.963767177298756
17956,4,11,F,N,N,O,O,O,S,0.0,142.0,32.963767177298756
17957,1,55,M,Y,N,F,P,O,O,192.0,0.0,40.25481848442714
17957,2,53,F,Y,N,F,M,O,O,188.0,0.0,40.25481848442714
17957,3,25,M,Y,N,O,O,O,S,0.0,188.0,40.25481848442714
17958,1,40,M,Y,N,F,P,O,O,187.0,0.0,32.963767177298756
17958,2,36,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17958,3,16,M,N,N,O,O,O,S,0.0,186.0,32.963767177298756
17958,4,15,F,N,N,O,O,O,S,0.0,186.0,32.963767177298756
17959,1,43,M,Y,N,F,M,O,O,0.0,0.0,54.86772835772812
17959,2,33,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17960,1,78,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17960,2,73,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17961,1,29,F,Y,N,F,G,O,O,585.0,0.0,1.0
17962,1,39,M,Y,N,F,G,O,O,0.0,0.0,36.81467455782431
17962,2,37,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17962,3,19,F,Y,N,O,O,O,S,0.0,134.0,36.81467455782431
17962,4,14,M,N,N,O,O,O,S,0.0,186.0,36.81467455782431
17963,1,80,F,Y,N,O,O,O,S,0.0,192.0,47.76665514803899
17963,2,60,M,Y,N,O,O,O,O,0.0,0.0,47.76665514803899
17963,3,55,M,Y,N,O,O,O,O,0.0,0.0,47.76665514803899
17964,1,79,M,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17964,2,45,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17965,1,38,M,Y,N,F,G,O,O,192.0,0.0,47.56640796425166
17965,2,38,F,Y,N,O,O,O,O,0.0,0.0,47.56640796425166
17965,3,18,F,Y,N,O,O,O,S,0.0,194.0,47.56640796425166
17965,4,9,M,N,N,O,O,O,S,0.0,192.0,47.56640796425166
17966,1,32,M,Y,N,F,G,O,O,144.0,0.0,47.76665514803899
17966,2,30,F,Y,N,O,O,O,O,0.0,0.0,47.76665514803899
17966,3,12,M,N,N,O,O,O,S,0.0,134.0,47.76665514803899
17967,1,26,M,Y,N,O,O,O,O,0.0,0.0,48.05932410895893
17967,2,25,F,Y,N,O,O,O,O,0.0,0.0,48.05932410895893
17968,1,47,M,Y,N,F,M,O,O,192.0,0.0,32.963767177298756
17968,2,47,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17968,3,14,F,N,N,O,O,O,S,0.0,192.0,32.963767177298756
17968,4,12,M,N,N,O,O,O,S,0.0,192.0,32.963767177298756
17969,1,84,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17970,1,75,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17970,2,57,F,Y,N,F,M,O,O,192.0,0.0,32.963767177298756
17971,1,39,F,Y,N,O,O,O,O,745.0,0.0,86.20139615115275
17971,2,41,M,Y,N,P,M,O,O,745.0,0.0,86.20139615115275
17971,3,20,F,Y,N,F,M,O,O,0.0,0.0,86.20139615115275
17972,1,35,M,Y,N,F,M,O,O,541.0,0.0,1.0
17972,2,37,F,Y,N,O,O,O,O,0.0,0.0,1.0
17973,1,85,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17973,2,30,F,Y,N,F,G,O,O,414.0,0.0,54.86772835772812
17974,1,58,M,Y,N,F,M,O,O,192.0,0.0,54.86772835772812
17974,2,57,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17975,1,71,M,Y,N,F,P,O,O,165.0,0.0,54.86772835772812
17975,2,66,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17975,3,41,F,Y,N,F,P,O,O,144.0,0.0,54.86772835772812
17976,1,50,F,Y,N,F,G,O,O,136.0,0.0,36.81467455782431
17976,2,48,M,Y,N,F,P,O,O,142.0,0.0,36.81467455782431
17976,3,15,F,N,N,O,O,O,S,0.0,136.0,36.81467455782431
17977,1,49,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17977,2,19,F,Y,N,F,S,O,O,192.0,0.0,36.81467455782431
17977,3,7,F,N,N,O,O,O,S,0.0,192.0,36.81467455782431
17978,1,66,M,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17978,2,44,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17978,3,30,F,Y,N,F,P,O,O,192.0,0.0,36.81467455782431
17978,4,12,F,N,N,O,O,O,S,0.0,134.0,36.81467455782431
17978,5,12,F,N,N,O,O,O,O,0.0,0.0,36.81467455782431
17979,1,63,M,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17979,2,63,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17979,3,42,M,Y,N,F,M,O,O,0.0,0.0,32.963767177298756
17980,1,33,M,Y,N,F,M,O,O,0.0,0.0,32.963767177298756
17980,2,29,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17980,3,10,M,N,N,O,O,O,S,0.0,192.0,32.963767177298756
17981,1,62,M,Y,N,F,G,O,O,0.0,0.0,54.86772835772812
17981,2,60,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17982,1,60,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17983,1,48,M,Y,N,F,S,O,O,192.0,0.0,32.963767177298756
17984,1,81,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17984,2,53,M,Y,N,P,M,O,O,127.0,0.0,54.86772835772812
17984,3,47,M,Y,N,P,M,O,O,127.0,0.0,54.86772835772812
17985,1,60,M,Y,N,P,G,O,O,0.0,0.0,1.0
17985,2,62,F,Y,N,O,O,O,O,0.0,0.0,1.0
17986,1,34,M,Y,N,P,M,O,O,558.0,0.0,54.86772835772812
17986,2,23,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
17987,1,85,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17988,1,88,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17988,2,82,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
17989,1,48,M,Y,N,P,M,O,O,0.0,0.0,32.963767177298756
17989,2,46,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17989,3,24,F,Y,N,F,S,O,O,192.0,0.0,32.963767177298756
17989,4,24,F,Y,N,F,S,O,O,192.0,0.0,32.963767177298756
17990,1,36,M,Y,N,F,G,O,O,165.0,0.0,44.216118543194426
17990,2,30,F,Y,N,O,O,O,O,0.0,0.0,44.216118543194426
17990,3,16,F,N,N,O,O,O,S,0.0,192.0,44.216118543194426
17990,4,11,F,N,N,O,O,O,S,0.0,192.0,44.216118543194426
17990,5,10,M,N,N,O,O,O,S,0.0,136.0,44.216118543194426
17991,1,38,M,Y,N,F,M,O,O,262.0,0.0,1.0
17991,2,31,F,Y,N,O,O,O,O,0.0,0.0,1.0
17992,1,52,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17992,2,32,M,Y,N,F,M,O,O,129.0,0.0,36.81467455782431
17992,3,29,M,Y,N,F,S,O,O,142.0,0.0,36.81467455782431
17993,1,44,M,Y,N,F,M,O,O,187.0,0.0,47.76665514803899
17993,2,39,F,Y,N,O,O,O,O,0.0,0.0,47.76665514803899
17993,3,17,F,N,N,O,O,O,S,0.0,136.0,47.76665514803899
17994,1,57,F,Y,N,P,S,O,O,0.0,0.0,1.0
17995,1,37,M,Y,N,F,M,O,O,186.0,0.0,32.963767177298756
17995,2,35,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
17995,3,6,F,N,N,O,O,O,S,0.0,186.0,32.963767177298756
17996,1,39,M,Y,N,F,P,O,O,737.0,0.0,36.81467455782431
17996,2,30,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17997,1,51,M,Y,N,F,M,O,O,142.0,0.0,37.89292862437147
17997,2,48,F,Y,N,O,O,O,O,0.0,0.0,37.89292862437147
17997,3,18,F,Y,N,O,O,O,S,0.0,134.0,37.89292862437147
17997,4,17,M,N,N,O,O,O,S,0.0,136.0,37.89292862437147
17998,1,56,M,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17998,2,44,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
17998,3,19,F,Y,N,O,O,O,S,0.0,710.0,36.81467455782431
17998,4,13,F,N,N,O,O,O,S,0.0,186.0,36.81467455782431
17999,1,68,M,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
17999,2,62,F,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
17999,3,24,F,Y,N,F,G,O,O,186.0,0.0,36.50660196738227
17999,4,21,F,Y,N,O,O,O,S,0.0,445.0,36.50660196738227
17999,5,18,M,Y,N,P,P,O,O,0.0,0.0,36.50660196738227
18000,1,36,M,Y,N,F,G,O,O,192.0,0.0,43.91574776751344
18000,2,36,F,Y,N,O,O,O,O,0.0,0.0,43.91574776751344
18000,3,19,M,Y,N,O,O,O,S,0.0,121.0,43.91574776751344
18000,4,14,M,N,N,O,O,O,S,0.0,186.0,43.91574776751344
18000,5,7,F,N,N,O,O,O,S,0.0,186.0,43.91574776751344
18001,1,42,M,Y,N,F,M,O,O,142.0,0.0,34.50413012950898
18001,2,41,F,Y,N,O,O,O,O,0.0,0.0,34.50413012950898
18001,3,12,F,N,N,O,O,O,S,0.0,142.0,34.50413012950898
18001,4,10,F,N,N,O,O,O,S,0.0,185.0,34.50413012950898
18002,1,39,M,Y,N,F,P,O,O,141.0,0.0,35.53103876431579
18002,2,35,F,Y,N,O,O,O,O,0.0,0.0,35.53103876431579
18003,1,81,M,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
18003,2,80,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
18004,1,78,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18004,2,77,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18005,1,79,M,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
18005,2,79,F,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
18005,3,48,F,Y,N,F,S,O,O,142.0,0.0,36.50660196738227
18005,4,19,M,Y,N,O,O,O,S,0.0,139.0,36.50660196738227
18006,1,20,F,Y,N,F,M,O,O,541.0,0.0,1.0
18007,1,36,M,Y,N,F,M,O,O,407.0,0.0,54.86772835772812
18007,2,35,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
18007,3,13,M,N,N,O,O,O,S,0.0,195.0,54.86772835772812
18007,4,11,F,N,N,O,O,O,S,0.0,195.0,54.86772835772812
18007,5,9,F,N,N,O,O,O,S,0.0,195.0,54.86772835772812
18008,1,34,M,Y,N,F,M,O,O,0.0,0.0,32.963767177298756
18008,2,32,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
18008,3,15,F,N,N,O,O,O,S,0.0,136.0,32.963767177298756
18008,4,9,F,N,N,O,O,O,S,0.0,186.0,32.963767177298756
18009,1,75,M,Y,N,F,M,O,O,182.0,0.0,43.91574776751344
18009,2,67,F,Y,N,P,S,O,O,188.0,0.0,43.91574776751344
18010,1,48,M,Y,N,F,P,O,O,192.0,0.0,38.4397574724061
18010,2,43,F,Y,N,P,P,O,O,142.0,0.0,38.4397574724061
18010,3,13,F,N,N,O,O,O,S,0.0,186.0,38.4397574724061
18010,4,11,M,N,N,O,O,O,S,0.0,186.0,38.4397574724061
18011,1,44,M,Y,N,P,S,O,O,142.0,0.0,43.91574776751344
18011,2,41,F,Y,N,F,G,O,O,192.0,0.0,43.91574776751344
18012,1,95,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18012,2,93,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18012,3,68,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18012,4,62,M,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18013,1,34,M,Y,N,F,M,O,O,291.0,0.0,38.4397574724061
18013,2,24,F,Y,N,P,S,O,O,0.0,0.0,38.4397574724061
18013,3,7,F,N,N,O,O,O,S,0.0,186.0,38.4397574724061
18014,1,24,M,Y,N,F,M,O,O,136.0,0.0,36.50660196738227
18014,2,23,F,Y,N,O,O,O,O,0.0,0.0,36.50660196738227
18014,3,12,M,N,N,O,O,O,S,0.0,141.0,36.50660196738227
18015,1,40,F,Y,N,F,M,O,O,265.0,0.0,1.0
18016,1,80,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
18016,2,30,M,Y,N,F,M,O,O,93.0,0.0,54.86772835772812
18016,3,28,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
18017,1,28,M,Y,N,F,S,O,O,142.0,0.0,54.86772835772812
18017,2,27,F,Y,N,O,O,O,O,0.0,0.0,54.86772835772812
18018,1,42,M,Y,N,F,P,O,O,187.0,0.0,47.76665514803899
18018,2,22,M,Y,N,O,O,O,S,0.0,0.0,47.76665514803899
18018,3,16,M,N,N,O,O,O,S,0.0,134.0,47.76665514803899
18019,1,62,F,Y,N,O,O,O,O,0.0,0.0,36.81467455782431
18019,2,18,M,Y,N,O,O,O,S,0.0,139.0,36.81467455782431
18019,3,12,M,N,N,O,O,O,S,0.0,186.0,36.81467455782431
18020,1,23,M,Y,N,P,S,O,O,0.0,0.0,1.0
18020,2,19,F,Y,N,O,O,O,O,0.0,0.0,1.0
18021,1,65,M,Y,N,O,O,O,O,0.0,0.0,34.06402642887748
18021,2,34,M,Y,N,F,G,O,O,0.0,0.0,34.06402642887748
18021,3,26,F,Y,N,O,O,O,O,0.0,0.0,34.06402642887748
18021,4,11,M,N,N,O,O,O,S,0.0,186.0,34.06402642887748
18021,5,7,M,N,N,O,O,O,S,0.0,186.0,34.06402642887748
18022,1,64,M,Y,N,P,M,O,O,0.0,0.0,61.676132606497305
18022,2,62,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18022,3,42,F,Y,N,O,O,O,O,0.0,0.0,61.676132606497305
18023,1,74,M,Y,N,P,S,O,O,0.0,0.0,1.0
18023,2,58,F,Y,N,O,O,O,O,0.0,0.0,1.0
18024,1,66,M,Y,N,P,S,O,O,192.0,0.0,32.963767177298756
18024,2,52,F,Y,N,O,O,O,O,0.0,0.0,32.963767177298756
18025,1,61,F,Y,N,P,S,O,O,0.0,0.0,61.676132606497305
