HouseholdId,PersonNumber,TripNumber,StartTime,Mode,PuposeOrigin,ZoneOrigin,PurposeDestination,ZoneDestination
16375,2,1,700,P,H,706,W,675
16375,2,2,1500,P,W,675,H,706
16375,3,1,700,B,H,706,W,452
16375,3,2,1800,B,W,452,H,706
16375,4,1,710,D,H,706,W,622
16375,4,2,1800,D,W,622,M,706
16375,4,3,2150,D,M,706,H,706
16377,1,1,1309,D,H,14,M,609
16377,1,2,1450,D,M,609,H,14
16378,1,1,925,M,H,14,S,14
16378,1,2,1451,M,S,613,H,14
16379,1,1,500,B,H,87,W,452
16379,1,2,1500,B,W,452,H,87
16379,3,1,500,O,H,87,W,389
16379,3,2,1530,O,W,389,H,87
16380,1,1,1500,D,H,87,W,415
16380,1,2,1800,D,W,415,H,87
16381,1,1,730,B,H,87,W,472
16381,1,2,1730,B,W,472,H,87
16381,3,1,1240,B,H,87,S,121
16381,3,2,1800,B,S,121,H,87
16381,4,1,1240,W,H,87,S,87
16381,4,2,1715,W,S,87,H,87
16382,2,1,500,D,H,87,W,452
16382,2,2,2100,D,W,452,H,87
16382,3,1,715,W,H,87,S,87
16382,3,2,1230,W,S,87,H,87
16383,1,1,1500,D,H,87,M,180
16383,1,2,1800,D,M,180,H,87
16384,1,1,530,B,H,87,W,357
16384,1,2,1730,B,W,357,H,87
16384,3,1,600,W,H,87,S,86
16384,3,2,1240,W,S,86,H,87
16384,4,1,710,W,H,87,S,87
16384,4,2,1230,W,S,87,H,87
16385,2,1,600,D,H,14,W,555
16385,2,2,1600,D,W,555,H,14
16386,1,1,2100,D,H,87,W,411
16386,1,2,1325,D,W,411,H,87
16387,1,1,1000,D,H,87,M,558
16387,1,2,1400,D,M,558,H,87
16388,1,1,530,D,H,87,W,580
16388,1,2,2100,D,W,580,H,87
16389,1,1,730,D,H,116,W,123
16389,1,2,1600,P,W,123,H,116
16390,1,1,500,B,H,116,W,178
16390,1,2,1500,B,W,178,H,116
16391,1,1,720,B,H,116,W,168
16391,1,2,1600,B,W,168,H,116
16392,1,1,1200,P,H,425,O,428
16392,1,2,1500,P,O,428,H,425
16392,2,1,1200,P,H,425,O,428
16392,2,2,1500,P,O,428,H,425
16393,1,1,1900,W,H,14,M,12
16393,1,2,1915,W,M,12,H,14
16393,2,1,755,W,H,14,W,14
16393,2,2,1700,W,W,14,H,14
16393,3,1,720,S,H,14,S,10
16393,3,2,1320,S,S,10,H,14
16394,2,1,1200,W,H,14,O,14
16394,2,2,1230,W,O,14,H,14
16395,1,1,1000,B,H,14,O,607
16395,1,2,1100,B,O,607,H,14
16395,2,1,900,S,H,14,W,607
16395,2,2,1700,S,W,607,H,14
16396,1,1,700,B,H,86,W,124
16396,1,2,1800,B,W,124,H,86
16397,1,1,600,D,H,14,W,607
16397,1,2,1500,D,W,607,H,14
16398,1,1,800,W,H,85,O,84
16398,1,2,2000,W,O,84,H,85
16399,2,1,700,D,H,14,W,9
16399,2,2,1700,D,W,9,H,14
16400,1,1,500,B,H,100,W,558
16400,1,2,1700,B,W,558,H,100
16400,3,1,200,D,H,100,W,436
16400,3,2,2000,D,W,436,H,100
16400,4,1,1000,B,H,100,F,368
16400,4,2,1530,B,F,368,H,100
16402,3,1,800,B,H,100,W,397
16402,3,2,1800,B,W,397,H,100
16403,2,1,900,P,H,100,M,443
16403,2,2,100,P,M,443,H,100
16403,3,1,730,C,H,100,W,124
16403,3,2,1730,C,W,124,H,100
16403,4,1,1240,S,H,100,S,126
16403,4,2,1730,S,S,126,H,100
16404,1,1,1800,W,H,706,M,706
16404,1,2,1808,W,M,706,H,706
16404,2,1,430,S,H,706,W,265
16404,2,2,1800,S,W,265,H,706
16404,3,1,700,B,H,706,W,452
16404,3,2,1800,B,W,452,H,706
16405,3,1,530,O,H,100,W,94
16405,3,2,1500,O,W,94,H,100
16405,4,1,600,O,H,100,W,94
16405,4,2,1700,O,W,94,H,100
16406,2,1,800,U,O,427,H,425
16406,2,2,1900,U,H,425,W,427
16406,3,1,1000,D,H,425,S,437
16406,3,2,1800,D,S,437,H,425
16406,4,1,1000,P,H,425,S,437
16406,4,2,1800,P,S,437,H,425
16407,1,1,1530,D,H,425,E,428
16407,1,2,1615,D,E,428,H,425
16407,2,1,1530,P,H,425,E,428
16407,2,2,1615,P,E,428,H,425
16408,2,1,700,B,O,270,H,126
16408,2,2,1800,B,H,126,W,270
16409,1,1,900,B,H,126,E,123
16409,1,2,1000,W,E,123,O,123
16409,1,3,1030,W,O,123,E,123
16409,1,4,1130,T,E,123,H,126
16409,2,1,600,D,H,126,W,95
16409,2,2,1730,D,W,95,H,126
16409,3,1,800,B,H,126,W,558
16409,3,2,1730,W,W,558,S,558
16409,3,3,2130,B,S,558,H,126
16410,1,1,745,W,H,126,F,100
16410,1,2,805,W,F,100,H,126
16410,1,3,1630,W,H,126,M,124
16410,1,4,1720,W,M,124,H,126
16410,2,1,530,B,H,126,W,443
16410,2,2,1130,B,W,443,H,126
16410,3,1,640,B,H,126,W,180
16410,3,2,1500,B,W,180,F,100
16410,3,3,1530,W,F,100,H,126
16411,1,1,520,D,H,126,W,558
16411,1,2,1500,D,W,558,H,126
16411,1,3,1630,D,H,126,F,126
16411,1,4,2000,D,F,126,H,126
16411,2,1,1630,P,H,126,F,126
16411,2,2,2005,P,F,126,H,126
16411,3,1,735,S,H,126,S,124
16411,3,2,1230,S,S,124,H,126
16411,3,3,1630,P,H,126,O,126
16411,3,4,2000,P,O,126,H,126
16412,2,1,630,B,H,126,W,419
16412,2,2,1900,B,W,419,H,126
16412,3,1,800,D,H,126,W,124
16412,3,2,1700,D,W,124,H,126
16412,4,1,900,B,H,126,S,614
16412,4,2,1900,B,S,614,H,126
16412,5,1,500,B,H,126,S,587
16412,5,2,1230,B,S,587,H,126
16412,6,1,700,S,H,126,S,126
16412,6,2,1230,S,S,126,H,126
16413,1,1,600,D,H,126,W,460
16413,1,2,1600,D,W,460,H,126
16413,2,1,655,D,H,126,F,126
16413,2,2,705,D,F,126,W,195
16413,2,3,1230,D,W,195,H,126
16413,3,1,1830,B,H,126,S,123
16413,3,2,2200,T,S,123,H,126
16413,4,1,1200,B,H,126,S,587
16413,4,2,1700,B,S,587,H,126
16413,5,1,655,P,H,126,S,126
16413,5,2,1230,W,S,126,H,126
16414,2,1,700,D,H,126,W,351
16414,2,2,2130,D,W,351,H,126
16414,3,1,530,W,H,126,W,86
16414,3,2,1330,W,W,86,H,126
16414,3,3,1800,W,H,126,S,124
16414,3,4,2100,W,S,124,H,126
16415,1,1,700,B,H,126,W,192
16415,1,2,1500,B,W,192,H,126
16415,2,1,705,D,H,126,F,124
16415,2,2,725,D,F,124,F,124
16415,2,3,735,D,F,124,H,126
16415,2,4,1210,D,H,126,F,124
16415,2,5,1235,D,F,124,F,124
16415,2,6,1245,D,F,124,H,126
16415,3,1,705,P,H,126,S,124
16415,3,2,1235,P,S,124,F,124
16415,3,3,1245,P,F,124,H,126
16415,4,1,705,P,H,126,F,124
16415,4,2,725,P,F,124,S,124
16415,4,3,1245,P,S,124,H,126
16415,5,1,705,P,H,126,F,124
16415,5,2,725,P,F,124,S,124
16415,5,3,1245,P,S,124,H,126
16416,1,1,700,W,H,125,E,126
16416,1,2,800,W,E,126,H,125
16416,3,1,730,D,H,125,W,12
16416,3,2,1800,D,W,12,H,125
16417,1,1,800,D,H,125,W,552
16417,1,2,1800,D,W,552,H,125
16418,1,1,900,W,H,125,M,124
16418,1,2,1030,W,M,124,H,125
16418,2,1,2000,P,H,125,O,124
16418,2,2,2100,P,O,124,H,125
16419,1,1,1000,D,H,125,O,314
16419,1,2,1400,D,O,314,H,125
16419,2,1,1000,P,H,125,O,314
16419,2,2,1400,P,O,314,H,125
16420,1,1,800,W,H,125,O,124
16420,1,2,1100,W,O,124,M,124
16420,1,3,1125,W,M,124,H,125
16420,2,1,730,B,H,125,W,443
16420,2,2,1500,B,W,443,H,125
16420,3,1,700,W,H,125,W,124
16420,3,2,1430,W,W,124,H,125
16420,4,1,700,W,H,125,S,124
16420,4,2,1300,W,S,124,H,125
16420,5,1,710,W,H,125,S,126
16420,5,2,1235,W,S,126,H,125
16420,6,1,710,W,H,125,S,126
16420,6,2,1240,W,S,126,H,125
16421,1,1,530,D,H,125,F,124
16421,1,2,600,D,F,124,H,125
16421,1,3,700,D,H,125,W,123
16421,1,4,1300,D,W,123,H,125
16421,1,5,1555,D,H,125,F,124
16421,1,6,1600,D,F,124,H,125
16421,2,1,1200,D,H,125,W,442
16421,2,2,1800,D,W,442,H,125
16421,4,1,530,B,H,125,S,445
16421,4,2,1500,B,S,445,H,125
16421,5,1,700,P,H,125,S,123
16421,5,2,1300,P,S,123,H,125
16421,6,1,700,P,H,125,S,123
16421,6,2,1300,P,S,123,H,125
16422,1,1,1030,D,H,125,W,188
16422,1,2,2130,P,W,188,H,125
16422,2,1,1730,W,H,125,M,124
16422,2,2,1800,B,M,124,F,188
16422,2,3,2230,D,F,188,H,125
16423,1,1,700,B,H,125,W,419
16423,1,2,1700,B,W,419,H,125
16423,2,1,515,O,H,125,W,412
16423,2,2,1420,O,W,412,H,125
16423,4,1,620,O,O,412,H,125
16423,4,2,2140,O,H,125,W,412
16423,5,1,620,O,O,412,H,125
16423,5,2,2105,O,H,125,W,412
16424,3,1,400,B,H,126,W,413
16424,3,2,1400,B,W,413,H,126
16425,1,1,600,B,H,126,W,124
16425,1,2,1900,B,W,124,H,126
16425,2,1,650,W,H,126,F,126
16425,2,2,705,W,F,126,H,126
16425,2,3,845,W,H,126,F,126
16425,2,4,900,W,F,126,H,126
16425,2,5,1145,W,H,126,F,126
16425,2,6,1200,W,F,126,H,126
16425,2,7,1225,W,H,126,F,126
16425,2,8,1235,W,F,126,H,126
16425,3,1,630,B,H,126,W,556
16425,3,2,2300,B,W,556,H,126
16425,4,1,645,W,H,126,S,126
16425,4,2,1235,W,S,126,H,126
16426,1,1,1200,D,H,125,O,98
16426,1,2,1700,D,O,98,H,125
16426,2,1,700,D,H,125,W,199
16426,2,2,1430,D,W,199,H,125
16426,3,1,600,B,H,125,S,587
16426,3,2,1000,B,S,587,H,125
16426,4,1,600,B,H,125,W,444
16426,4,2,1500,B,W,444,H,125
16427,1,1,1900,T,H,125,E,124
16427,1,2,2340,P,E,124,H,125
16427,2,1,1900,T,H,125,E,124
16427,2,2,2340,P,E,124,H,125
16428,1,1,630,B,H,125,W,556
16428,1,2,1800,B,W,556,H,125
16428,2,1,520,B,H,125,W,272
16428,2,2,2000,B,W,272,H,125
16429,2,1,800,D,H,125,W,299
16429,2,2,1900,D,W,299,H,125
16429,4,1,630,B,H,125,W,558
16429,4,2,1830,B,W,558,H,125
16429,5,1,640,B,H,125,W,460
16429,5,2,1830,B,W,460,H,125
16429,6,1,700,B,H,125,W,443
16429,6,2,1800,B,W,443,H,125
16430,1,1,700,B,H,125,W,413
16430,1,2,1900,B,W,413,H,125
16430,2,1,500,B,H,125,O,314
16430,2,2,1200,B,O,314,H,125
16430,3,1,1200,B,H,125,S,124
16430,3,2,1800,B,S,124,H,125
16431,1,1,1430,W,H,125,E,124
16431,1,2,1800,W,E,124,H,125
16431,2,1,600,B,H,125,W,120
16431,2,2,1630,B,W,120,H,125
16431,3,1,520,B,H,125,W,289
16431,3,2,1500,B,W,289,H,125
16432,1,1,745,D,H,125,W,124
16432,1,2,1700,D,W,124,H,125
16433,1,1,530,W,H,125,W,124
16433,1,2,1400,W,W,124,E,124
16433,1,3,1610,W,E,124,H,125
16434,1,1,630,C,H,125,W,180
16434,1,2,1800,C,W,180,H,125
16434,3,1,500,B,H,125,W,587
16434,3,2,1000,B,W,587,R,417
16434,3,3,1115,B,W,417,H,125
16435,1,1,500,B,H,125,W,487
16435,1,2,1500,B,W,487,H,125
16435,2,1,1350,B,H,125,O,452
16435,2,2,1530,W,O,452,M,452
16435,2,3,1615,B,M,452,H,125
16436,1,1,900,D,H,126,W,281
16436,1,2,1830,D,W,281,H,126
16436,2,1,720,W,H,126,F,126
16436,2,2,730,W,F,126,H,126
16436,2,3,1020,W,H,126,O,126
16436,2,4,1035,W,O,126,H,126
16436,2,5,1220,W,H,126,F,126
16436,2,6,1230,W,F,126,H,126
16436,3,1,1215,B,H,126,S,614
16436,3,2,1850,B,S,614,H,126
16436,4,1,715,W,H,126,S,126
16436,4,2,1230,W,S,126,H,126
16436,5,1,720,W,H,126,S,126
16436,5,2,1230,W,S,126,H,126
16437,1,1,815,W,H,126,F,126
16437,1,2,830,W,F,126,H,126
16437,1,3,1150,W,H,126,F,126
16437,1,4,1200,W,F,126,H,126
16437,1,5,1245,W,H,126,F,126
16437,1,6,1300,W,F,126,H,126
16437,1,7,1745,W,H,126,F,126
16437,1,8,1800,W,F,126,H,126
16437,2,1,1245,W,H,126,S,126
16437,2,2,1800,W,S,126,H,126
16438,1,1,530,B,H,126,W,495
16438,1,2,1630,B,W,495,H,126
16438,2,1,1245,W,H,126,F,126
16438,2,2,1300,W,F,126,H,126
16438,2,3,1720,W,H,126,F,126
16438,2,4,1735,W,F,126,H,126
16438,5,1,1245,W,H,126,S,126
16438,5,2,1735,W,S,126,H,126
16439,1,1,700,B,H,126,O,299
16439,1,2,1500,B,O,299,H,126
16439,2,1,715,W,H,126,F,176
16439,2,2,730,W,F,176,H,126
16439,2,3,1215,W,H,126,F,176
16439,2,4,1230,W,F,176,H,126
16439,3,1,625,S,H,126,S,124
16439,3,2,1225,S,S,124,H,126
16439,4,1,715,W,H,126,S,176
16439,4,2,1230,W,S,176,H,126
16440,2,1,1000,P,H,126,M,558
16440,2,2,1300,P,M,558,O,556
16440,2,3,1700,P,O,556,H,126
16441,1,1,530,D,H,126,W,569
16441,1,2,1500,D,W,569,H,126
16442,1,1,700,B,H,126,W,408
16442,1,2,1800,B,W,408,H,126
16442,2,1,700,B,O,443,H,126
16442,2,2,1830,B,H,126,W,443
16443,1,1,800,B,H,126,W,112
16443,1,2,1640,B,W,112,H,126
16443,3,1,820,W,H,126,W,180
16443,3,2,1630,W,W,180,H,126
16443,5,1,655,S,H,126,S,124
16443,5,2,1230,S,S,124,H,126
16444,2,1,800,P,H,125,W,121
16444,2,2,1445,T,W,121,H,125
16444,3,1,800,D,H,125,F,121
16444,3,2,810,D,F,121,W,98
16444,3,3,1750,D,W,98,H,125
16444,5,1,640,S,H,125,S,94
16444,5,2,1800,B,S,94,H,125
16445,1,1,800,D,H,125,W,68
16445,1,2,1800,D,W,68,H,125
16445,2,1,810,W,H,125,M,126
16445,2,2,815,W,M,126,H,125
16445,3,1,700,B,H,125,W,378
16445,3,2,1800,B,W,378,H,125
16445,4,1,500,B,H,125,W,412
16445,4,2,1430,B,W,412,M,124
16445,4,3,1530,W,M,124,H,125
16445,5,1,1245,W,H,125,S,126
16445,5,2,1745,W,S,126,H,125
16446,1,1,800,W,H,125,M,124
16446,1,2,845,W,M,124,M,124
16446,1,3,920,W,M,124,H,125
16447,1,1,710,W,H,125,F,126
16447,1,2,740,W,F,126,H,125
16447,1,3,1220,W,H,125,F,126
16447,1,4,1245,W,F,126,H,125
16447,2,1,445,B,H,125,W,387
16447,2,2,1800,B,W,387,H,125
16447,3,1,1200,B,H,125,S,613
16447,3,2,1640,B,S,613,H,125
16447,4,1,715,W,H,125,S,126
16447,4,2,1245,W,S,126,H,125
16448,1,1,400,B,H,125,W,556
16448,1,2,2000,B,W,556,H,125
16448,2,1,400,B,H,125,W,556
16448,2,2,1600,B,W,556,H,125
16449,1,1,1200,D,H,125,M,124
16449,1,2,1350,D,M,124,H,125
16449,3,1,1750,W,H,125,E,124
16449,3,2,1945,W,E,124,H,125
16450,1,1,1320,B,H,100,M,555
16450,1,2,1500,T,M,555,H,100
16451,1,1,700,B,H,100,W,124
16451,1,2,1900,B,W,124,H,100
16452,1,1,1000,W,H,706,M,714
16452,1,2,1025,W,M,714,H,706
16453,3,1,1400,P,H,124,W,129
16453,3,2,2230,P,W,129,H,124
16453,4,1,730,S,H,124,S,123
16453,4,2,1230,S,S,123,H,124
16454,1,1,755,D,H,124,W,84
16454,1,2,1700,D,W,84,H,124
16454,3,1,720,D,H,124,W,568
16454,3,2,1800,D,W,568,H,124
16455,1,1,900,D,H,124,M,180
16455,1,2,1330,D,M,180,H,124
16455,3,1,800,W,H,124,W,124
16455,3,2,1700,W,W,124,H,124
16456,1,1,600,B,H,86,W,233
16456,1,2,1800,B,W,233,H,86
16456,2,1,805,S,H,86,F,86
16456,2,2,835,S,F,86,H,86
16456,2,3,1140,S,H,86,F,86
16456,2,4,1210,S,F,86,H,86
16457,1,1,800,D,H,124,W,95
16457,1,2,1830,D,W,95,H,124
16457,2,1,800,P,H,124,W,124
16457,2,2,1800,P,W,124,H,124
16457,3,1,1200,S,H,124,S,614
16457,3,2,1830,B,S,614,H,124
16458,1,1,510,D,H,124,F,486
16458,1,2,725,D,F,486,H,124
16459,1,1,800,P,H,124,O,124
16459,1,2,1220,P,O,124,H,124
16459,3,1,530,D,H,124,W,281
16459,3,2,2030,D,W,281,H,124
16460,1,1,1320,T,H,124,M,199
16460,1,2,1630,T,M,199,H,124
16460,2,1,1320,T,H,124,M,199
16460,2,2,1630,T,M,199,H,124
16461,1,1,800,D,H,14,W,560
16461,1,2,1700,D,W,560,H,14
16463,1,1,600,T,H,124,W,180
16463,1,2,1700,T,W,180,H,124
16463,2,1,715,W,H,124,S,100
16463,2,2,1230,W,S,100,H,124
16465,1,1,500,B,H,100,W,553
16465,1,2,900,B,W,553,H,100
16465,2,1,500,B,H,100,W,192
16465,2,2,1600,B,W,192,H,100
16465,3,1,500,B,H,100,S,614
16465,3,2,1500,B,S,614,H,100
16467,1,1,1200,D,H,14,W,462
16467,1,2,1400,D,W,462,H,14
16467,2,1,730,D,H,14,W,432
16467,2,2,1900,D,W,432,H,14
16468,1,1,720,C,H,86,W,124
16468,1,2,1700,C,W,124,H,86
16468,2,1,840,W,H,86,W,124
16468,2,2,1930,W,W,124,H,86
16468,3,1,930,O,H,86,W,467
16468,3,2,1830,O,W,467,H,86
16468,4,1,750,C,H,86,W,95
16468,4,2,1830,C,W,95,H,86
16468,5,1,630,W,H,86,S,86
16468,5,2,1240,W,S,86,H,86
16468,6,1,1240,W,H,86,S,86
16468,6,2,1720,W,S,86,H,86
16469,2,1,600,O,H,86,W,199
16469,2,2,1700,O,W,199,H,86
16469,3,1,700,B,H,86,W,409
16469,3,2,1800,B,W,409,H,86
16470,1,1,1000,D,H,706,M,724
16470,1,2,1124,D,M,724,H,706
16470,4,1,800,D,H,706,W,650
16470,4,2,1800,D,W,650,H,706
16471,1,1,730,D,H,14,W,12
16471,1,2,1630,D,W,12,H,14
16473,2,1,1100,D,H,425,W,431
16473,2,2,2000,D,W,431,H,425
16474,1,1,600,B,H,86,W,555
16474,1,2,1900,B,W,555,H,86
16474,2,1,600,B,H,86,W,555
16474,2,2,1900,B,W,555,H,86
16475,1,1,640,B,H,86,W,111
16475,1,2,1800,B,W,111,H,86
16475,3,1,1245,W,H,86,S,86
16475,3,2,1720,W,S,86,H,86
16476,1,1,700,D,H,14,F,5
16476,1,2,722,D,F,5,H,14
16476,1,3,1400,D,H,14,F,5
16476,1,4,1423,D,F,5,H,14
16476,2,1,800,W,H,14,W,12
16476,2,2,1800,W,W,12,H,14
16476,4,1,700,P,H,14,S,5
16476,4,2,1400,P,S,5,H,14
16477,1,1,500,O,H,124,W,270
16477,1,2,1630,O,W,270,H,124
16477,3,1,720,B,H,124,S,124
16477,3,2,1230,B,S,124,H,124
16477,4,1,1210,B,H,124,S,124
16477,4,2,1800,T,S,124,H,124
16478,1,1,445,B,H,124,W,270
16478,1,2,1900,B,W,270,H,124
16478,2,1,1300,T,H,124,M,124
16478,2,2,1500,T,M,124,H,124
16479,1,1,700,9,H,94,W,317
16479,1,2,1830,9,W,317,H,94
16479,2,1,1220,D,H,94,F,121
16479,2,2,1230,D,F,121,H,94
16479,2,3,1720,D,H,94,F,121
16479,2,4,1730,D,F,121,H,94
16479,3,1,620,S,H,94,S,94
16479,3,2,1230,S,S,94,H,94
16479,4,1,1245,P,H,94,S,121
16479,4,2,1730,P,S,121,H,94
16479,5,1,1245,P,H,94,S,121
16479,5,2,1730,P,S,121,H,94
16479,6,1,1245,P,H,94,S,121
16479,6,2,1730,P,S,121,H,94
16480,1,1,1200,B,H,94,W,575
16480,1,2,2100,B,W,575,H,94
16480,2,1,1200,B,H,94,W,575
16480,2,2,2100,B,W,575,H,94
16480,3,1,1200,B,H,94,W,575
16480,3,2,2100,B,W,575,H,94
16480,4,1,1240,W,H,94,S,94
16480,4,2,1800,W,S,94,H,94
16480,5,1,1240,W,H,94,S,94
16480,5,2,1730,W,S,94,F,94
16480,5,3,1800,W,F,94,H,94
16481,2,1,800,B,H,94,W,459
16481,2,2,1330,B,W,459,H,94
16481,3,1,1400,B,H,94,S,555
16481,3,2,1830,B,S,555,H,94
16482,1,1,1100,W,H,94,M,121
16482,1,2,1125,W,M,121,M,121
16482,1,3,1200,W,M,121,H,94
16482,2,1,1100,W,H,94,M,121
16482,2,2,1125,W,M,121,M,121
16482,2,3,1200,W,M,121,H,94
16482,3,1,2300,T,H,94,W,93
16483,2,1,900,B,H,94,O,583
16483,2,2,1130,B,O,583,H,94
16483,3,1,400,P,O,357,H,94
16483,3,2,1930,P,H,94,W,357
16484,1,1,1200,D,H,124,M,124
16484,1,2,1400,D,M,124,H,124
16485,1,1,1050,M,H,124,W,86
16485,1,2,2200,M,W,86,H,124
16485,2,1,1245,W,H,124,F,124
16485,2,2,1300,W,F,124,H,124
16485,2,3,1350,W,H,124,F,124
16485,2,4,1405,W,F,124,H,124
16485,2,5,1720,W,H,124,F,124
16485,2,6,1735,W,F,124,F,124
16485,2,7,1745,W,F,124,H,124
16485,3,1,1245,W,H,124,S,124
16485,3,2,1735,W,S,124,F,124
16485,3,3,1745,W,F,124,H,124
16485,4,1,1245,W,H,124,S,124
16485,4,2,1735,W,S,124,F,124
16485,4,3,1745,W,F,124,H,124
16486,1,1,730,D,H,124,W,88
16486,1,2,1230,D,W,88,H,124
16486,2,1,900,M,H,124,S,124
16486,2,2,1400,M,S,124,H,124
16486,3,1,730,P,H,124,S,88
16486,3,2,1230,P,S,88,H,124
16487,1,1,710,D,H,124,F,124
16487,1,2,720,D,F,124,H,124
16487,1,3,1800,D,H,124,F,408
16487,1,4,2030,D,F,408,F,86
16487,1,5,2150,D,F,86,H,124
16487,2,1,1800,P,H,124,F,408
16487,2,2,2030,P,F,408,F,86
16487,2,3,2050,P,F,86,H,124
16487,3,1,630,O,H,124,W,299
16487,3,2,1940,9,W,299,H,124
16488,1,1,1000,W,H,124,W,124
16488,1,2,1700,T,W,124,H,124
16488,3,1,700,S,H,124,S,220
16488,3,2,1230,S,S,299,H,124
16489,1,1,530,B,H,94,W,688
16489,1,2,1530,B,W,688,H,94
16489,2,1,1200,W,H,94,M,86
16489,2,2,1240,W,M,86,H,94
16490,1,1,530,D,H,94,W,414
16490,1,2,1500,D,W,414,H,94
16490,2,1,900,B,H,94,W,575
16490,2,2,1200,B,W,575,H,94
16490,3,1,530,B,H,94,S,447
16490,3,2,1300,B,S,447,H,94
16490,4,1,700,W,H,94,S,94
16490,4,2,1245,W,S,94,H,94
16491,1,1,550,W,H,94,W,94
16491,1,2,1200,W,W,94,H,94
16491,1,3,1450,W,H,94,R,94
16491,1,4,1900,W,W,94,H,94
16491,2,1,900,W,H,94,M,94
16491,2,2,920,W,M,94,M,121
16491,2,3,940,W,M,121,H,94
16492,1,1,430,D,H,94,W,631
16492,1,2,1600,D,W,631,F,631
16492,1,3,1700,D,F,631,H,94
16492,2,1,1100,B,H,94,E,631
16492,2,2,1700,P,E,631,H,94
16493,3,1,600,B,H,94,W,554
16493,3,2,1800,B,W,554,H,94
16493,4,1,1500,B,H,94,M,180
16493,4,2,1800,B,M,180,H,94
16494,1,1,1100,B,H,94,W,482
16494,1,2,2030,B,W,482,H,94
16494,2,1,1200,W,H,94,M,94
16494,2,2,1220,W,M,94,M,94
16494,2,3,1230,W,M,94,H,94
16495,2,1,700,D,H,124,W,443
16495,2,2,1720,D,W,443,H,124
16495,3,1,715,S,H,124,S,124
16495,3,2,1230,S,S,124,H,124
16495,4,1,715,W,H,124,S,124
16495,4,2,1230,W,S,124,H,124
16496,1,1,1130,B,H,124,W,400
16496,1,2,1740,W,W,400,F,400
16496,1,3,1840,B,F,400,H,124
16497,1,1,950,W,H,124,W,124
16497,1,2,1900,W,W,124,H,124
16497,2,1,800,W,H,124,W,86
16497,2,2,1130,W,W,86,M,86
16497,2,3,1145,W,M,124,H,124
16497,3,1,1230,W,H,124,F,124
16497,3,2,1245,B,F,124,S,94
16497,3,3,2100,B,S,94,H,124
16497,4,1,1210,S,H,124,S,124
16497,4,2,1730,S,S,124,H,124
16498,2,1,730,D,H,124,W,124
16498,2,2,1600,D,W,124,H,124
16499,1,1,745,T,H,124,W,100
16499,1,2,1830,W,W,100,M,180
16499,1,3,1900,T,M,180,H,124
16499,2,1,500,B,H,124,W,619
16499,2,2,1900,B,W,619,H,124
16499,3,1,500,B,H,124,W,619
16499,3,2,1900,B,W,619,H,124
16499,4,1,830,W,H,124,S,126
16499,4,2,1215,W,S,126,H,124
16499,5,1,1210,S,H,124,S,94
16499,5,2,1830,S,S,94,H,124
16500,1,1,730,D,H,124,W,124
16500,1,2,2000,D,W,124,H,124
16500,3,1,700,S,H,124,S,88
16500,3,2,1230,S,S,88,H,124
16501,1,1,1100,W,H,124,M,124
16501,1,2,1130,W,M,100,H,124
16501,2,1,1100,W,H,124,M,619
16501,2,2,1130,W,M,619,H,124
16502,3,1,700,T,H,124,W,176
16502,3,2,1830,T,W,176,H,124
16502,4,1,700,T,H,124,W,176
16502,4,2,1830,T,W,176,H,124
16502,5,1,1000,B,H,124,S,124
16502,5,2,1400,B,S,124,H,124
16503,1,1,730,D,H,124,W,124
16503,1,2,1700,D,W,124,H,124
16504,1,1,730,W,H,124,W,124
16504,1,2,1600,W,W,124,H,124
16504,2,1,730,W,H,124,W,124
16504,2,2,1600,W,W,124,H,124
16505,1,1,1700,D,H,124,M,86
16505,1,2,1745,D,M,86,H,124
16505,2,1,1250,W,H,124,F,124
16505,2,2,1305,W,F,124,H,124
16505,2,3,1725,W,H,124,F,124
16505,2,4,1740,W,F,124,H,124
16505,3,1,1250,W,H,124,S,124
16505,3,2,1740,W,S,124,H,124
16505,4,1,1250,W,H,124,S,124
16505,4,2,1740,W,S,124,H,124
16505,5,1,1250,W,H,124,S,124
16505,5,2,1740,W,S,124,H,124
16506,1,1,700,D,H,124,W,281
16506,1,2,1800,D,W,281,H,124
16506,2,1,745,W,H,124,F,94
16506,2,2,800,W,F,94,H,124
16506,2,3,1220,W,H,124,F,124
16506,2,4,1235,W,F,124,H,124
16506,3,1,700,P,H,124,W,281
16506,3,2,1300,P,W,281,R,34
16506,3,3,1900,B,W,34,H,124
16506,5,1,715,W,H,124,S,124
16506,5,2,1235,W,S,124,H,124
16507,1,1,430,B,H,124,W,437
16507,1,2,2020,B,W,437,H,124
16507,2,1,1400,B,H,124,M,180
16507,2,2,1630,B,M,180,H,124
16508,2,1,420,O,H,124,W,270
16508,2,2,1430,W,W,270,H,124
16508,3,1,1310,O,H,124,W,270
16508,3,2,2230,O,W,270,H,124
16509,1,1,800,B,H,124,M,555
16509,1,2,1730,B,M,555,H,124
16509,2,1,800,B,H,124,M,555
16509,2,2,2020,B,M,555,H,124
16510,2,1,1300,B,H,124,W,605
16510,2,2,2000,B,W,605,H,124
16510,4,1,1250,W,H,124,S,86
16510,4,2,1850,W,S,86,H,124
16510,5,1,630,W,H,124,S,124
16510,5,2,1230,W,S,124,H,124
16510,6,1,630,W,H,124,S,124
